SourceName,DestinationName,TransactionType,Amount,TransactionId
XYZ Bank,MAC Bank, Credit,50,56291
MAC Bank,ABC Bank, Debit,1520,56292
XYZ Bank,ABC Bank, Credit,100,56293
ABC Bank,XYZ Bank, Credit,110,56294
KFC Bank,MAC Bank, Debit,100,56295
MAC Bank,KFC Bank, Debit,110,56296
XYZ Bank,MAC Bank, Credit,50,56297
MAC Bank,ABC Bank, Debit,1520,56298
XYZ Bank,ABC Bank, Credit,100,56299
ABC Bank,XYZ Bank, Credit,110,56300
KFC Bank,MAC Bank, Debit,100,56301
MAC Bank,KFC Bank, Debit,110,56302
XYZ Bank,MAC Bank, Credit,50,56303
MAC Bank,ABC Bank, Debit,1520,56304
XYZ Bank,ABC Bank, Credit,100,56305
ABC Bank,XYZ Bank, Credit,110,56306
KFC Bank,MAC Bank, Debit,100,56307
MAC Bank,KFC Bank, Debit,110,56308
XYZ Bank,MAC Bank, Credit,50,56309
MAC Bank,ABC Bank, Debit,1520,56310
XYZ Bank,ABC Bank, Credit,100,56311
ABC Bank,XYZ Bank, Credit,110,56312
KFC Bank,MAC Bank, Debit,100,56313
MAC Bank,KFC Bank, Debit,110,56314
XYZ Bank,MAC Bank, Credit,50,56315
MAC Bank,ABC Bank, Debit,1520,56316
XYZ Bank,ABC Bank, Credit,100,56317
ABC Bank,XYZ Bank, Credit,110,56318
KFC Bank,MAC Bank, Debit,100,56319
MAC Bank,KFC Bank, Debit,110,56320
XYZ Bank,MAC Bank, Credit,50,56321
MAC Bank,ABC Bank, Debit,1520,56322
XYZ Bank,ABC Bank, Credit,100,56323
ABC Bank,XYZ Bank, Credit,110,56324
KFC Bank,MAC Bank, Debit,100,56325
MAC Bank,KFC Bank, Debit,110,56326
XYZ Bank,MAC Bank, Credit,50,56327
MAC Bank,ABC Bank, Debit,1520,56328
MAC Bank,KFC Bank, Debit,110,56329
XYZ Bank,MAC Bank, Credit,50,56330
MAC Bank,ABC Bank, Debit,1520,56331
XYZ Bank,ABC Bank, Credit,100,56332
ABC Bank,XYZ Bank, Credit,110,56333
KFC Bank,MAC Bank, Debit,100,56334
MAC Bank,KFC Bank, Debit,110,56335
XYZ Bank,MAC Bank, Credit,50,56336
MAC Bank,ABC Bank, Debit,1520,56337
XYZ Bank,ABC Bank, Credit,100,56338
ABC Bank,XYZ Bank, Credit,110,56339
KFC Bank,MAC Bank, Debit,100,56340
MAC Bank,KFC Bank, Debit,110,56341
XYZ Bank,MAC Bank, Credit,50,56342
MAC Bank,ABC Bank, Debit,1520,56343
XYZ Bank,ABC Bank, Credit,100,56344
ABC Bank,XYZ Bank, Credit,110,56345
KFC Bank,MAC Bank, Debit,100,56346
MAC Bank,KFC Bank, Debit,110,56347
XYZ Bank,MAC Bank, Credit,50,56348
MAC Bank,ABC Bank, Debit,1520,56349
XYZ Bank,ABC Bank, Credit,100,56350
ABC Bank,XYZ Bank, Credit,110,56351
KFC Bank,MAC Bank, Debit,100,56352
MAC Bank,KFC Bank, Debit,110,56353
XYZ Bank,MAC Bank, Credit,50,56354
MAC Bank,ABC Bank, Debit,1520,56355
XYZ Bank,ABC Bank, Credit,100,56356
ABC Bank,XYZ Bank, Credit,110,56357
KFC Bank,MAC Bank, Debit,100,56358
MAC Bank,KFC Bank, Debit,110,56359
XYZ Bank,MAC Bank, Credit,50,56360
MAC Bank,ABC Bank, Debit,1520,56361
XYZ Bank,ABC Bank, Credit,100,56362
ABC Bank,XYZ Bank, Credit,110,56363
KFC Bank,MAC Bank, Debit,100,56364
MAC Bank,KFC Bank, Debit,110,56365
XYZ Bank,MAC Bank, Credit,50,56366
MAC Bank,ABC Bank, Debit,1520,56367
XYZ Bank,ABC Bank, Credit,100,56368
ABC Bank,XYZ Bank, Credit,110,56369
KFC Bank,MAC Bank, Debit,100,56370
MAC Bank,KFC Bank, Debit,110,56371
XYZ Bank,MAC Bank, Credit,50,56372
MAC Bank,ABC Bank, Debit,1520,56373
XYZ Bank,ABC Bank, Credit,100,56374
ABC Bank,XYZ Bank, Credit,110,56375
KFC Bank,MAC Bank, Debit,100,56376
MAC Bank,KFC Bank, Debit,110,56377
XYZ Bank,MAC Bank, Credit,50,56378
MAC Bank,ABC Bank, Debit,1520,56379
XYZ Bank,ABC Bank, Credit,100,56380
ABC Bank,XYZ Bank, Credit,110,56381
KFC Bank,MAC Bank, Debit,100,56382
MAC Bank,KFC Bank, Debit,110,56383
XYZ Bank,MAC Bank, Credit,50,56384
MAC Bank,ABC Bank, Debit,1520,56385
XYZ Bank,ABC Bank, Credit,100,56386
ABC Bank,XYZ Bank, Credit,110,56387
KFC Bank,MAC Bank, Debit,100,56388
MAC Bank,KFC Bank, Debit,110,56389
XYZ Bank,MAC Bank, Credit,50,56390
MAC Bank,ABC Bank, Debit,1520,56391
XYZ Bank,ABC Bank, Credit,100,56392
ABC Bank,XYZ Bank, Credit,110,56393
KFC Bank,MAC Bank, Debit,100,56394
MAC Bank,KFC Bank, Debit,110,56395
XYZ Bank,MAC Bank, Credit,50,56396
MAC Bank,ABC Bank, Debit,1520,56397
XYZ Bank,ABC Bank, Credit,100,56398
ABC Bank,XYZ Bank, Credit,110,56399
KFC Bank,MAC Bank, Debit,100,56400
MAC Bank,KFC Bank, Debit,110,56401
XYZ Bank,MAC Bank, Credit,50,56402
MAC Bank,ABC Bank, Debit,1520,56403
XYZ Bank,ABC Bank, Credit,100,56404
ABC Bank,XYZ Bank, Credit,110,56405
KFC Bank,MAC Bank, Debit,100,56406
MAC Bank,KFC Bank, Debit,110,56407
XYZ Bank,MAC Bank, Credit,50,56408
MAC Bank,ABC Bank, Debit,1520,56409
XYZ Bank,ABC Bank, Credit,100,56410
ABC Bank,XYZ Bank, Credit,110,56411
KFC Bank,MAC Bank, Debit,100,56412
MAC Bank,KFC Bank, Debit,110,56413
XYZ Bank,MAC Bank, Credit,50,56414
MAC Bank,ABC Bank, Debit,1520,56415
XYZ Bank,ABC Bank, Credit,100,56416
ABC Bank,XYZ Bank, Credit,110,56417
KFC Bank,MAC Bank, Debit,100,56418
MAC Bank,KFC Bank, Debit,110,56419
XYZ Bank,MAC Bank, Credit,50,56420
MAC Bank,ABC Bank, Debit,1520,56421
XYZ Bank,ABC Bank, Credit,100,56422
ABC Bank,XYZ Bank, Credit,110,56423
KFC Bank,MAC Bank, Debit,100,56424
MAC Bank,KFC Bank, Debit,110,56425
XYZ Bank,MAC Bank, Credit,50,56426
MAC Bank,ABC Bank, Debit,1520,56427
MAC Bank,KFC Bank, Debit,110,56428
XYZ Bank,MAC Bank, Credit,50,56429
MAC Bank,ABC Bank, Debit,1520,56430
XYZ Bank,ABC Bank, Credit,100,56431
ABC Bank,XYZ Bank, Credit,110,56432
KFC Bank,MAC Bank, Debit,100,56433
MAC Bank,KFC Bank, Debit,110,56434
XYZ Bank,MAC Bank, Credit,50,56435
MAC Bank,ABC Bank, Debit,1520,56436
XYZ Bank,ABC Bank, Credit,100,56437
ABC Bank,XYZ Bank, Credit,110,56438
KFC Bank,MAC Bank, Debit,100,56439
MAC Bank,KFC Bank, Debit,110,56440
XYZ Bank,MAC Bank, Credit,50,56441
MAC Bank,ABC Bank, Debit,1520,56442
XYZ Bank,ABC Bank, Credit,100,56443
ABC Bank,XYZ Bank, Credit,110,56444
KFC Bank,MAC Bank, Debit,100,56445
MAC Bank,KFC Bank, Debit,110,56446
XYZ Bank,MAC Bank, Credit,50,56447
MAC Bank,ABC Bank, Debit,1520,56448
XYZ Bank,ABC Bank, Credit,100,56449
ABC Bank,XYZ Bank, Credit,110,56450
KFC Bank,MAC Bank, Debit,100,56451
MAC Bank,KFC Bank, Debit,110,56452
XYZ Bank,MAC Bank, Credit,50,56453
MAC Bank,ABC Bank, Debit,1520,56454
XYZ Bank,ABC Bank, Credit,100,56455
ABC Bank,XYZ Bank, Credit,110,56456
KFC Bank,MAC Bank, Debit,100,56457
MAC Bank,KFC Bank, Debit,110,56458
XYZ Bank,MAC Bank, Credit,50,56459
MAC Bank,ABC Bank, Debit,1520,56460
XYZ Bank,ABC Bank, Credit,100,56461
ABC Bank,XYZ Bank, Credit,110,56462
KFC Bank,MAC Bank, Debit,100,56463
MAC Bank,KFC Bank, Debit,110,56464
XYZ Bank,MAC Bank, Credit,50,56465
MAC Bank,ABC Bank, Debit,1520,56466
XYZ Bank,ABC Bank, Credit,100,56467
ABC Bank,XYZ Bank, Credit,110,56468
KFC Bank,MAC Bank, Debit,100,56469
MAC Bank,KFC Bank, Debit,110,56470
XYZ Bank,MAC Bank, Credit,50,56471
MAC Bank,ABC Bank, Debit,1520,56472
XYZ Bank,ABC Bank, Credit,100,56473
ABC Bank,XYZ Bank, Credit,110,56474
KFC Bank,MAC Bank, Debit,100,56475
MAC Bank,KFC Bank, Debit,110,56476
XYZ Bank,MAC Bank, Credit,50,56477
MAC Bank,ABC Bank, Debit,1520,56478
XYZ Bank,ABC Bank, Credit,100,56479
ABC Bank,XYZ Bank, Credit,110,56480
KFC Bank,MAC Bank, Debit,100,56481
MAC Bank,KFC Bank, Debit,110,56482
XYZ Bank,MAC Bank, Credit,50,56483
MAC Bank,ABC Bank, Debit,1520,56484
XYZ Bank,ABC Bank, Credit,100,56485
ABC Bank,XYZ Bank, Credit,110,56486
KFC Bank,MAC Bank, Debit,100,56487
MAC Bank,KFC Bank, Debit,110,56488
XYZ Bank,MAC Bank, Credit,50,56489
MAC Bank,ABC Bank, Debit,1520,56490
XYZ Bank,ABC Bank, Credit,100,56491
ABC Bank,XYZ Bank, Credit,110,56492
KFC Bank,MAC Bank, Debit,100,56493
MAC Bank,KFC Bank, Debit,110,56494
XYZ Bank,MAC Bank, Credit,50,56495
MAC Bank,ABC Bank, Debit,1520,56496
XYZ Bank,ABC Bank, Credit,100,56497
ABC Bank,XYZ Bank, Credit,110,56498
KFC Bank,MAC Bank, Debit,100,56499
MAC Bank,KFC Bank, Debit,110,56500
XYZ Bank,MAC Bank, Credit,50,56501
MAC Bank,ABC Bank, Debit,1520,56502
XYZ Bank,ABC Bank, Credit,100,56503
ABC Bank,XYZ Bank, Credit,110,56504
KFC Bank,MAC Bank, Debit,100,56505
MAC Bank,KFC Bank, Debit,110,56506
XYZ Bank,MAC Bank, Credit,50,56507
MAC Bank,ABC Bank, Debit,1520,56508
XYZ Bank,ABC Bank, Credit,100,56509
ABC Bank,XYZ Bank, Credit,110,56510
KFC Bank,MAC Bank, Debit,100,56511
MAC Bank,KFC Bank, Debit,110,56512
XYZ Bank,MAC Bank, Credit,50,56513
MAC Bank,ABC Bank, Debit,1520,56514
XYZ Bank,ABC Bank, Credit,100,56515
ABC Bank,XYZ Bank, Credit,110,56516
KFC Bank,MAC Bank, Debit,100,56517
MAC Bank,KFC Bank, Debit,110,56518
XYZ Bank,MAC Bank, Credit,50,56519
MAC Bank,ABC Bank, Debit,1520,56520
XYZ Bank,ABC Bank, Credit,100,56521
ABC Bank,XYZ Bank, Credit,110,56522
KFC Bank,MAC Bank, Debit,100,56523
MAC Bank,KFC Bank, Debit,110,56524
XYZ Bank,MAC Bank, Credit,50,56525
MAC Bank,ABC Bank, Debit,1520,56526
MAC Bank,KFC Bank, Debit,110,56527
XYZ Bank,MAC Bank, Credit,50,56528
MAC Bank,ABC Bank, Debit,1520,56529
XYZ Bank,ABC Bank, Credit,100,56530
ABC Bank,XYZ Bank, Credit,110,56531
KFC Bank,MAC Bank, Debit,100,56532
MAC Bank,KFC Bank, Debit,110,56533
XYZ Bank,MAC Bank, Credit,50,56534
MAC Bank,ABC Bank, Debit,1520,56535
XYZ Bank,ABC Bank, Credit,100,56536
ABC Bank,XYZ Bank, Credit,110,56537
KFC Bank,MAC Bank, Debit,100,56538
MAC Bank,KFC Bank, Debit,110,56539
XYZ Bank,MAC Bank, Credit,50,56540
MAC Bank,ABC Bank, Debit,1520,56541
XYZ Bank,ABC Bank, Credit,100,56542
ABC Bank,XYZ Bank, Credit,110,56543
KFC Bank,MAC Bank, Debit,100,56544
MAC Bank,KFC Bank, Debit,110,56545
XYZ Bank,MAC Bank, Credit,50,56546
MAC Bank,ABC Bank, Debit,1520,56547
XYZ Bank,ABC Bank, Credit,100,56548
ABC Bank,XYZ Bank, Credit,110,56549
KFC Bank,MAC Bank, Debit,100,56550
MAC Bank,KFC Bank, Debit,110,56551
XYZ Bank,MAC Bank, Credit,50,56552
MAC Bank,ABC Bank, Debit,1520,56553
XYZ Bank,ABC Bank, Credit,100,56554
ABC Bank,XYZ Bank, Credit,110,56555
KFC Bank,MAC Bank, Debit,100,56556
MAC Bank,KFC Bank, Debit,110,56557
XYZ Bank,MAC Bank, Credit,50,56558
MAC Bank,ABC Bank, Debit,1520,56559
XYZ Bank,ABC Bank, Credit,100,56560
ABC Bank,XYZ Bank, Credit,110,56561
KFC Bank,MAC Bank, Debit,100,56562
MAC Bank,KFC Bank, Debit,110,56563
XYZ Bank,MAC Bank, Credit,50,56564
MAC Bank,ABC Bank, Debit,1520,56565
XYZ Bank,ABC Bank, Credit,100,56566
ABC Bank,XYZ Bank, Credit,110,56567
KFC Bank,MAC Bank, Debit,100,56568
MAC Bank,KFC Bank, Debit,110,56569
XYZ Bank,MAC Bank, Credit,50,56570
MAC Bank,ABC Bank, Debit,1520,56571
XYZ Bank,ABC Bank, Credit,100,56572
ABC Bank,XYZ Bank, Credit,110,56573
KFC Bank,MAC Bank, Debit,100,56574
MAC Bank,KFC Bank, Debit,110,56575
XYZ Bank,MAC Bank, Credit,50,56576
MAC Bank,ABC Bank, Debit,1520,56577
XYZ Bank,ABC Bank, Credit,100,56578
ABC Bank,XYZ Bank, Credit,110,56579
KFC Bank,MAC Bank, Debit,100,56580
MAC Bank,KFC Bank, Debit,110,56581
XYZ Bank,MAC Bank, Credit,50,56582
MAC Bank,ABC Bank, Debit,1520,56583
XYZ Bank,ABC Bank, Credit,100,56584
ABC Bank,XYZ Bank, Credit,110,56585
KFC Bank,MAC Bank, Debit,100,56586
MAC Bank,KFC Bank, Debit,110,56587
XYZ Bank,MAC Bank, Credit,50,56588
MAC Bank,ABC Bank, Debit,1520,56589
XYZ Bank,ABC Bank, Credit,100,56590
ABC Bank,XYZ Bank, Credit,110,56591
KFC Bank,MAC Bank, Debit,100,56592
MAC Bank,KFC Bank, Debit,110,56593
XYZ Bank,MAC Bank, Credit,50,56594
MAC Bank,ABC Bank, Debit,1520,56595
XYZ Bank,ABC Bank, Credit,100,56596
ABC Bank,XYZ Bank, Credit,110,56597
KFC Bank,MAC Bank, Debit,100,56598
MAC Bank,KFC Bank, Debit,110,56599
XYZ Bank,MAC Bank, Credit,50,56600
MAC Bank,ABC Bank, Debit,1520,56601
XYZ Bank,ABC Bank, Credit,100,56602
ABC Bank,XYZ Bank, Credit,110,56603
KFC Bank,MAC Bank, Debit,100,56604
MAC Bank,KFC Bank, Debit,110,56605
XYZ Bank,MAC Bank, Credit,50,56606
MAC Bank,ABC Bank, Debit,1520,56607
XYZ Bank,ABC Bank, Credit,100,56608
ABC Bank,XYZ Bank, Credit,110,56609
KFC Bank,MAC Bank, Debit,100,56610
MAC Bank,KFC Bank, Debit,110,56611
XYZ Bank,MAC Bank, Credit,50,56612
MAC Bank,ABC Bank, Debit,1520,56613
XYZ Bank,ABC Bank, Credit,100,56614
ABC Bank,XYZ Bank, Credit,110,56615
KFC Bank,MAC Bank, Debit,100,56616
MAC Bank,KFC Bank, Debit,110,56617
XYZ Bank,MAC Bank, Credit,50,56618
MAC Bank,ABC Bank, Debit,1520,56619
XYZ Bank,ABC Bank, Credit,100,56620
ABC Bank,XYZ Bank, Credit,110,56621
KFC Bank,MAC Bank, Debit,100,56622
MAC Bank,KFC Bank, Debit,110,56623
XYZ Bank,MAC Bank, Credit,50,56624
MAC Bank,ABC Bank, Debit,1520,56625
MAC Bank,KFC Bank, Debit,110,56626
XYZ Bank,MAC Bank, Credit,50,56627
MAC Bank,ABC Bank, Debit,1520,56628
XYZ Bank,ABC Bank, Credit,100,56629
ABC Bank,XYZ Bank, Credit,110,56630
KFC Bank,MAC Bank, Debit,100,56631
MAC Bank,KFC Bank, Debit,110,56632
XYZ Bank,MAC Bank, Credit,50,56633
MAC Bank,ABC Bank, Debit,1520,56634
XYZ Bank,ABC Bank, Credit,100,56635
ABC Bank,XYZ Bank, Credit,110,56636
KFC Bank,MAC Bank, Debit,100,56637
MAC Bank,KFC Bank, Debit,110,56638
XYZ Bank,MAC Bank, Credit,50,56639
MAC Bank,ABC Bank, Debit,1520,56640
XYZ Bank,ABC Bank, Credit,100,56641
ABC Bank,XYZ Bank, Credit,110,56642
KFC Bank,MAC Bank, Debit,100,56643
MAC Bank,KFC Bank, Debit,110,56644
XYZ Bank,MAC Bank, Credit,50,56645
MAC Bank,ABC Bank, Debit,1520,56646
XYZ Bank,ABC Bank, Credit,100,56647
ABC Bank,XYZ Bank, Credit,110,56648
KFC Bank,MAC Bank, Debit,100,56649
MAC Bank,KFC Bank, Debit,110,56650
XYZ Bank,MAC Bank, Credit,50,56651
MAC Bank,ABC Bank, Debit,1520,56652
XYZ Bank,ABC Bank, Credit,100,56653
ABC Bank,XYZ Bank, Credit,110,56654
KFC Bank,MAC Bank, Debit,100,56655
MAC Bank,KFC Bank, Debit,110,56656
XYZ Bank,MAC Bank, Credit,50,56657
MAC Bank,ABC Bank, Debit,1520,56658
XYZ Bank,ABC Bank, Credit,100,56659
ABC Bank,XYZ Bank, Credit,110,56660
KFC Bank,MAC Bank, Debit,100,56661
MAC Bank,KFC Bank, Debit,110,56662
XYZ Bank,MAC Bank, Credit,50,56663
MAC Bank,ABC Bank, Debit,1520,56664
XYZ Bank,ABC Bank, Credit,100,56665
ABC Bank,XYZ Bank, Credit,110,56666
KFC Bank,MAC Bank, Debit,100,56667
MAC Bank,KFC Bank, Debit,110,56668
XYZ Bank,MAC Bank, Credit,50,56669
MAC Bank,ABC Bank, Debit,1520,56670
XYZ Bank,ABC Bank, Credit,100,56671
ABC Bank,XYZ Bank, Credit,110,56672
KFC Bank,MAC Bank, Debit,100,56673
MAC Bank,KFC Bank, Debit,110,56674
XYZ Bank,MAC Bank, Credit,50,56675
MAC Bank,ABC Bank, Debit,1520,56676
XYZ Bank,ABC Bank, Credit,100,56677
ABC Bank,XYZ Bank, Credit,110,56678
KFC Bank,MAC Bank, Debit,100,56679
MAC Bank,KFC Bank, Debit,110,56680
XYZ Bank,MAC Bank, Credit,50,56681
MAC Bank,ABC Bank, Debit,1520,56682
XYZ Bank,ABC Bank, Credit,100,56683
ABC Bank,XYZ Bank, Credit,110,56684
KFC Bank,MAC Bank, Debit,100,56685
MAC Bank,KFC Bank, Debit,110,56686
XYZ Bank,MAC Bank, Credit,50,56687
MAC Bank,ABC Bank, Debit,1520,56688
XYZ Bank,ABC Bank, Credit,100,56689
ABC Bank,XYZ Bank, Credit,110,56690
KFC Bank,MAC Bank, Debit,100,56691
MAC Bank,KFC Bank, Debit,110,56692
XYZ Bank,MAC Bank, Credit,50,56693
MAC Bank,ABC Bank, Debit,1520,56694
XYZ Bank,ABC Bank, Credit,100,56695
ABC Bank,XYZ Bank, Credit,110,56696
KFC Bank,MAC Bank, Debit,100,56697
MAC Bank,KFC Bank, Debit,110,56698
XYZ Bank,MAC Bank, Credit,50,56699
MAC Bank,ABC Bank, Debit,1520,56700
XYZ Bank,ABC Bank, Credit,100,56701
ABC Bank,XYZ Bank, Credit,110,56702
KFC Bank,MAC Bank, Debit,100,56703
MAC Bank,KFC Bank, Debit,110,56704
XYZ Bank,MAC Bank, Credit,50,56705
MAC Bank,ABC Bank, Debit,1520,56706
XYZ Bank,ABC Bank, Credit,100,56707
ABC Bank,XYZ Bank, Credit,110,56708
KFC Bank,MAC Bank, Debit,100,56709
MAC Bank,KFC Bank, Debit,110,56710
XYZ Bank,MAC Bank, Credit,50,56711
MAC Bank,ABC Bank, Debit,1520,56712
XYZ Bank,ABC Bank, Credit,100,56713
ABC Bank,XYZ Bank, Credit,110,56714
KFC Bank,MAC Bank, Debit,100,56715
MAC Bank,KFC Bank, Debit,110,56716
XYZ Bank,MAC Bank, Credit,50,56717
MAC Bank,ABC Bank, Debit,1520,56718
XYZ Bank,ABC Bank, Credit,100,56719
ABC Bank,XYZ Bank, Credit,110,56720
KFC Bank,MAC Bank, Debit,100,56721
MAC Bank,KFC Bank, Debit,110,56722
XYZ Bank,MAC Bank, Credit,50,56723
MAC Bank,ABC Bank, Debit,1520,56724
MAC Bank,KFC Bank, Debit,110,56725
XYZ Bank,MAC Bank, Credit,50,56726
MAC Bank,ABC Bank, Debit,1520,56727
XYZ Bank,ABC Bank, Credit,100,56728
ABC Bank,XYZ Bank, Credit,110,56729
KFC Bank,MAC Bank, Debit,100,56730
MAC Bank,KFC Bank, Debit,110,56731
XYZ Bank,MAC Bank, Credit,50,56732
MAC Bank,ABC Bank, Debit,1520,56733
XYZ Bank,ABC Bank, Credit,100,56734
ABC Bank,XYZ Bank, Credit,110,56735
KFC Bank,MAC Bank, Debit,100,56736
MAC Bank,KFC Bank, Debit,110,56737
XYZ Bank,MAC Bank, Credit,50,56738
MAC Bank,ABC Bank, Debit,1520,56739
XYZ Bank,ABC Bank, Credit,100,56740
ABC Bank,XYZ Bank, Credit,110,56741
KFC Bank,MAC Bank, Debit,100,56742
MAC Bank,KFC Bank, Debit,110,56743
XYZ Bank,MAC Bank, Credit,50,56744
MAC Bank,ABC Bank, Debit,1520,56745
XYZ Bank,ABC Bank, Credit,100,56746
ABC Bank,XYZ Bank, Credit,110,56747
KFC Bank,MAC Bank, Debit,100,56748
MAC Bank,KFC Bank, Debit,110,56749
XYZ Bank,MAC Bank, Credit,50,56750
MAC Bank,ABC Bank, Debit,1520,56751
XYZ Bank,ABC Bank, Credit,100,56752
ABC Bank,XYZ Bank, Credit,110,56753
KFC Bank,MAC Bank, Debit,100,56754
MAC Bank,KFC Bank, Debit,110,56755
XYZ Bank,MAC Bank, Credit,50,56756
MAC Bank,ABC Bank, Debit,1520,56757
XYZ Bank,ABC Bank, Credit,100,56758
ABC Bank,XYZ Bank, Credit,110,56759
KFC Bank,MAC Bank, Debit,100,56760
MAC Bank,KFC Bank, Debit,110,56761
XYZ Bank,MAC Bank, Credit,50,56762
MAC Bank,ABC Bank, Debit,1520,56763
XYZ Bank,ABC Bank, Credit,100,56764
ABC Bank,XYZ Bank, Credit,110,56765
KFC Bank,MAC Bank, Debit,100,56766
MAC Bank,KFC Bank, Debit,110,56767
XYZ Bank,MAC Bank, Credit,50,56768
MAC Bank,ABC Bank, Debit,1520,56769
XYZ Bank,ABC Bank, Credit,100,56770
ABC Bank,XYZ Bank, Credit,110,56771
KFC Bank,MAC Bank, Debit,100,56772
MAC Bank,KFC Bank, Debit,110,56773
XYZ Bank,MAC Bank, Credit,50,56774
MAC Bank,ABC Bank, Debit,1520,56775
XYZ Bank,ABC Bank, Credit,100,56776
ABC Bank,XYZ Bank, Credit,110,56777
KFC Bank,MAC Bank, Debit,100,56778
MAC Bank,KFC Bank, Debit,110,56779
XYZ Bank,MAC Bank, Credit,50,56780
MAC Bank,ABC Bank, Debit,1520,56781
XYZ Bank,ABC Bank, Credit,100,56782
ABC Bank,XYZ Bank, Credit,110,56783
KFC Bank,MAC Bank, Debit,100,56784
MAC Bank,KFC Bank, Debit,110,56785
XYZ Bank,MAC Bank, Credit,50,56786
MAC Bank,ABC Bank, Debit,1520,56787
XYZ Bank,ABC Bank, Credit,100,56788
ABC Bank,XYZ Bank, Credit,110,56789
KFC Bank,MAC Bank, Debit,100,56790
MAC Bank,KFC Bank, Debit,110,56791
XYZ Bank,MAC Bank, Credit,50,56792
MAC Bank,ABC Bank, Debit,1520,56793
XYZ Bank,ABC Bank, Credit,100,56794
ABC Bank,XYZ Bank, Credit,110,56795
KFC Bank,MAC Bank, Debit,100,56796
MAC Bank,KFC Bank, Debit,110,56797
XYZ Bank,MAC Bank, Credit,50,56798
MAC Bank,ABC Bank, Debit,1520,56799
XYZ Bank,ABC Bank, Credit,100,56800
ABC Bank,XYZ Bank, Credit,110,56801
KFC Bank,MAC Bank, Debit,100,56802
MAC Bank,KFC Bank, Debit,110,56803
XYZ Bank,MAC Bank, Credit,50,56804
MAC Bank,ABC Bank, Debit,1520,56805
XYZ Bank,ABC Bank, Credit,100,56806
ABC Bank,XYZ Bank, Credit,110,56807
KFC Bank,MAC Bank, Debit,100,56808
MAC Bank,KFC Bank, Debit,110,56809
XYZ Bank,MAC Bank, Credit,50,56810
MAC Bank,ABC Bank, Debit,1520,56811
XYZ Bank,ABC Bank, Credit,100,56812
ABC Bank,XYZ Bank, Credit,110,56813
KFC Bank,MAC Bank, Debit,100,56814
MAC Bank,KFC Bank, Debit,110,56815
XYZ Bank,MAC Bank, Credit,50,56816
MAC Bank,ABC Bank, Debit,1520,56817
XYZ Bank,ABC Bank, Credit,100,56818
ABC Bank,XYZ Bank, Credit,110,56819
KFC Bank,MAC Bank, Debit,100,56820
MAC Bank,KFC Bank, Debit,110,56821
XYZ Bank,MAC Bank, Credit,50,56822
MAC Bank,ABC Bank, Debit,1520,56823
MAC Bank,KFC Bank, Debit,110,56824
XYZ Bank,MAC Bank, Credit,50,56825
MAC Bank,ABC Bank, Debit,1520,56826
XYZ Bank,ABC Bank, Credit,100,56827
ABC Bank,XYZ Bank, Credit,110,56828
KFC Bank,MAC Bank, Debit,100,56829
MAC Bank,KFC Bank, Debit,110,56830
XYZ Bank,MAC Bank, Credit,50,56831
MAC Bank,ABC Bank, Debit,1520,56832
XYZ Bank,ABC Bank, Credit,100,56833
ABC Bank,XYZ Bank, Credit,110,56834
KFC Bank,MAC Bank, Debit,100,56835
MAC Bank,KFC Bank, Debit,110,56836
XYZ Bank,MAC Bank, Credit,50,56837
MAC Bank,ABC Bank, Debit,1520,56838
XYZ Bank,ABC Bank, Credit,100,56839
ABC Bank,XYZ Bank, Credit,110,56840
KFC Bank,MAC Bank, Debit,100,56841
MAC Bank,KFC Bank, Debit,110,56842
XYZ Bank,MAC Bank, Credit,50,56843
MAC Bank,ABC Bank, Debit,1520,56844
XYZ Bank,ABC Bank, Credit,100,56845
ABC Bank,XYZ Bank, Credit,110,56846
KFC Bank,MAC Bank, Debit,100,56847
MAC Bank,KFC Bank, Debit,110,56848
XYZ Bank,MAC Bank, Credit,50,56849
MAC Bank,ABC Bank, Debit,1520,56850
XYZ Bank,ABC Bank, Credit,100,56851
ABC Bank,XYZ Bank, Credit,110,56852
KFC Bank,MAC Bank, Debit,100,56853
MAC Bank,KFC Bank, Debit,110,56854
XYZ Bank,MAC Bank, Credit,50,56855
MAC Bank,ABC Bank, Debit,1520,56856
XYZ Bank,ABC Bank, Credit,100,56857
ABC Bank,XYZ Bank, Credit,110,56858
KFC Bank,MAC Bank, Debit,100,56859
MAC Bank,KFC Bank, Debit,110,56860
XYZ Bank,MAC Bank, Credit,50,56861
MAC Bank,ABC Bank, Debit,1520,56862
XYZ Bank,ABC Bank, Credit,100,56863
ABC Bank,XYZ Bank, Credit,110,56864
KFC Bank,MAC Bank, Debit,100,56865
MAC Bank,KFC Bank, Debit,110,56866
XYZ Bank,MAC Bank, Credit,50,56867
MAC Bank,ABC Bank, Debit,1520,56868
XYZ Bank,ABC Bank, Credit,100,56869
ABC Bank,XYZ Bank, Credit,110,56870
KFC Bank,MAC Bank, Debit,100,56871
MAC Bank,KFC Bank, Debit,110,56872
XYZ Bank,MAC Bank, Credit,50,56873
MAC Bank,ABC Bank, Debit,1520,56874
XYZ Bank,ABC Bank, Credit,100,56875
ABC Bank,XYZ Bank, Credit,110,56876
KFC Bank,MAC Bank, Debit,100,56877
MAC Bank,KFC Bank, Debit,110,56878
XYZ Bank,MAC Bank, Credit,50,56879
MAC Bank,ABC Bank, Debit,1520,56880
